id,visningsnamn,varumarke,kategori,bild_url,taggar
harvard-moisture-recharge-detangling-leave-in-spray-250ml-aussie,Hårvård Moisture Recharge Detangling Leave-in Spray 250ml Aussie,Aussie,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/5f55060f-b257-4f2e-b918-2f2b602e1d9a/500x500.jpg,"aussie,hårvård moisture recharge detangling leave-in spray 250ml aussie"
harinpackning-elvital-color-vive-300ml-l-oreal,Hårinpackning Elvital Color-vive 300ml L´oreal,Elvital,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/2ba9536d-9e36-4d06-bb26-e5220cb9c223/500x500.jpg,"elvital,hårinpackning elvital color-vive 300ml l´oreal"
harinpackning-full-hair-wonder-4-in-1-fullness-400ml-gliss-schwarzkopf,Hårinpackning Full Hair Wonder 4-in-1 Fullness 400ml Gliss Schwarzkopf,Gliss Schwarzkopf,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/d531bdba-da41-46fd-844b-52a2999e9d15/500x500.jpg,"gliss schwarzkopf,hårinpackning full hair wonder 4-in-1 fullness 400ml gliss schwarzkopf"
fuktkram-dermaxpro-scalp-moisturiser-145ml-head---shoulders,Fuktkräm DermaXPro Scalp Moisturiser 145ml Head & Shoulders,Head & Shoulders,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/8c07e3c3-edb9-4a8a-b7be-4cf82e034261/500x500.jpg,"head & shoulders,fuktkräm dermaxpro scalp moisturiser 145ml head & shoulders"
inpackning-goodbye-damage-keratin-320ml-fructis,Inpackning Goodbye Damage Keratin 320ml Fructis,Fructis,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/73cdc126-b6d6-4c87-b1fc-c731ebac03ea/500x500.jpg,"fructis,inpackning goodbye damage keratin 320ml fructis"
serum-growth-booster-102ml-elvital,Serum Growth Booster 102ml Elvital,Elvital,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/194aa4f6-533b-4f04-a0c4-de366b060f8f/500x500.jpg,"elvital,serum growth booster 102ml elvital"
inpackning-color-vive-purple-mask-150ml-elvital,Inpackning Color Vive Purple Mask 150ml Elvital,Elvital,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/d35ea612-52e2-4d61-a943-18445916302d/500x500.jpg,"elvital,inpackning color vive purple mask 150ml elvital"
inpackning-method-for-curls-370ml-fructis,Inpackning Method for Curls 370ml Fructis,Fructis,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/27a09702-01c1-4b2d-9da0-6b1afdb70bd8/500x500.jpg,"fructis,inpackning method for curls 370ml fructis"
harvard-oljespray-extraordinary-oil-fargat-har-100ml-elvital,Hårvård Oljespray Extraordinary oil Färgat hår 100ml Elvital,Elvital,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/2be005dc-980b-42b8-9fd2-108e4d24a1bf/500x500.jpg,"elvital,hårvård oljespray extraordinary oil färgat hår 100ml elvital"
inpackning-biotin---repair-7-440-ml-tresemmé,Inpackning Biotin + Repair 7 440 ml Tresemmé,Tresemmé,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/3980d302-a818-4af2-98a2-05804ba201e9/500x500.jpg,"tresemmé,inpackning biotin + repair 7 440 ml tresemmé"
inpackning-keratin-smooth-440-ml-tresemmé,Inpackning Keratin Smooth 440 ml Tresemmé,Tresemmé,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/911c2b61-4e44-411a-b81e-cdd6c27bce3c/500x500.jpg,"tresemmé,inpackning keratin smooth 440 ml tresemmé"
harbottenserum-full-hair-wonder-scalp---root-activator-100ml-gliss-schwarzkopf,Hårbottenserum Full Hair Wonder Scalp & Root Activator 100ml Gliss Schwarzkopf,Gliss Schwarzkopf,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/cca4420e-961e-478a-a38b-0fd2e2ebaeb7/500x500.jpg,"gliss schwarzkopf,hårbottenserum full hair wonder scalp & root activator 100ml gliss schwarzkopf"
harserum-night-elixir-overnight-repair-100ml-gliss-schwarzkopf,Hårserum Night Elixir Overnight Repair 100ml Gliss Schwarzkopf,Gliss Schwarzkopf,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/20f1677b-335d-46b4-a7b9-cb5f865804bc/500x500.jpg,"gliss schwarzkopf,hårserum night elixir overnight repair 100ml gliss schwarzkopf"
inpackning-goodbye-damage-10-in-1-leave-in-cream-400ml-fructis,Inpackning Goodbye Damage 10-in-1 Leave-in Cream 400ml Fructis,Fructis,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/87b87f8a-0927-40f3-8444-e400d812573a/500x500.jpg,"fructis,inpackning goodbye damage 10-in-1 leave-in cream 400ml fructis"
harinpackning-argan-oil-150ml-klippoteket,Hårinpackning Argan Oil 150ml Klippoteket,Klippoteket,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/8ec37c5a-b63c-4998-8263-14cc257802f7/500x500.jpg,"klippoteket,hårinpackning argan oil 150ml klippoteket"
inpackning-instant-repairing-300ml-arganmidas,Inpackning Instant Repairing 300ml Arganmidas,Arganmidas,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/60ac0bfa-8948-4844-a04c-1a96c5e64c08/500x500.jpg,"arganmidas,inpackning instant repairing 300ml arganmidas"
blonde-schwarzkopf-inpackning-purple-mask-blonde-150ml-schwarzkopf,Blonde Schwarzkopf Inpackning Purple Mask Blonde 150ml Schwarzkopf,Blonde Schwarzkopf,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/c08781c3-03e5-4879-90d8-4c399d6af551/500x500.jpg,"blonde schwarzkopf,inpackning purple mask blonde 150ml schwarzkopf"
harkram-lamellar-shine-leave-in-cream-serum-200ml-tresemmé,Hårkräm Lamellar Shine Leave-In Cream Serum 200ml Tresemmé,Tresemmé,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/e5eecca0-510d-4081-b4ed-66de7e068fc2/500x500.jpg,"tresemmé,hårkräm lamellar shine leave-in cream serum 200ml tresemmé"
balsamspray-method-for-curls-150ml-fructis,Balsamspray Method for Curls 150ml Fructis,Fructis,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/c3320b92-769d-4138-a465-fdc554674dec/500x500.jpg,"fructis,balsamspray method for curls 150ml fructis"
serum-glycolic-gloss-150ml-elvital,Serum Glycolic Gloss 150ml Elvital,Elvital,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/5bacb4b9-5d33-4e37-a948-2976d9c6caa9/500x500.jpg,"elvital,serum glycolic gloss 150ml elvital"
serum-bond-repair-150ml-elvital,Serum Bond Repair 150ml Elvital,Elvital,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/237a39ed-31e4-46c1-9ccb-19be3443f657/500x500.jpg,"elvital,serum bond repair 150ml elvital"
balsamspray-200ml-bobbys-hair-care,Balsamspray 200ml Bobbys Hair Care,Bobbys Hair Care,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/768e5f02-df74-489b-b6c5-6a79a247c7a9/500x500.jpg,"bobbys hair care,balsamspray 200ml bobbys hair care"
harserum-night-elixir-overnight-reconstruction-100ml-gliss-schwarzkopf,Hårserum Night Elixir Overnight Reconstruction 100ml Gliss Schwarzkopf,Gliss Schwarzkopf,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/efe5a140-ec51-45fc-bc2b-81580181bf99/500x500.jpg,"gliss schwarzkopf,hårserum night elixir overnight reconstruction 100ml gliss schwarzkopf"
argan-oil-100ml-arganmidas,Argan Oil 100ml Arganmidas,Arganmidas,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/99c20cfc-a68b-474d-937a-52b6c289a01f/500x500.jpg,"arganmidas,argan oil 100ml arganmidas"
harkur-argan-oil-75ml-klippoteket,Hårkur Argan Oil 75ml Klippoteket,Klippoteket,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/8f32ce18-4bb9-4733-bd11-713a059fd48b/500x500.jpg,"klippoteket,hårkur argan oil 75ml klippoteket"
harinpackning-rosemary-mint-revitalizing-hair-mask-300ml-arganmidas,Hårinpackning Rosemary Mint Revitalizing Hair Mask 300ml Arganmidas,Arganmidas,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/7d3f63e7-c8fd-44f1-9d9e-e4e538b18047/500x500.jpg,"arganmidas,hårinpackning rosemary mint revitalizing hair mask 300ml arganmidas"
serum-scalp-oil-control-100ml-gliss-kur,Serum Scalp Oil Control 100ml Gliss Kur,Gliss Kur,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/26367685-daa7-4da5-a78f-f155614c16ac/500x500.jpg,"gliss kur,serum scalp oil control 100ml gliss kur"
serum-scalp-moisture-100ml-gliss-kur,Serum Scalp Moisture 100ml Gliss Kur,Gliss Kur,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/4d76ebfb-f7b9-440b-aa86-2269042d1cb7/500x500.jpg,"gliss kur,serum scalp moisture 100ml gliss kur"
harolja-rosemary-mint-revitalizing-hair-oil-100ml-arganmidas,Hårolja Rosemary Mint Revitalizing Hair Oil 100ml Arganmidas,Arganmidas,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/cb8a8582-b46d-4f75-8e72-d331e6783177/500x500.jpg,"arganmidas,hårolja rosemary mint revitalizing hair oil 100ml arganmidas"
harinpackning-intensive-repair-mask-250ml-john-frieda,Hårinpackning Intensive Repair Mask 250ml John Frieda,John Frieda,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/6ac4afb3-c414-40f3-8328-736835b7c031/500x500.jpg,"john frieda,hårinpackning intensive repair mask 250ml john frieda"
serum-controller-extra-strengh-50ml-john-frieda,Serum Controller Extra Strengh 50ml John Frieda,John Frieda,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/dab09bf4-55f6-4ed9-8c22-9fdb5bef5aa4/500x500.jpg,"john frieda,serum controller extra strengh 50ml john frieda"
harolja-curl-nourishing-creme-oil-100ml-john-frieda,Hårolja Curl Nourishing Creme Oil 100ml John Frieda,John Frieda,Hårkur & Balsamspray,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/1376c795-c602-4f24-b3ed-6b2ed7324bae/500x500.jpg,"john frieda,hårolja curl nourishing creme oil 100ml john frieda"
blonde-schwarzkopf-harfarg-blonde-l1---extra-1-p-schwarzkopf,Blonde Schwarzkopf Hårfärg Blonde L1++ Extra 1-p Schwarzkopf,Blonde Schwarzkopf,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/95a2b6c9-ccf1-42ad-a394-5fefdbaedb97/500x500.jpg,"blonde schwarzkopf,hårfärg blonde l1++ extra 1-p schwarzkopf"
harfarg-me2-slingblond-x-tra-permanenta-slingor-1-p-palette,Hårfärg ME2 Slingblond X-tra Permanenta Slingor 1-p Palette,Palette,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/878f445c-0862-415b-bbe8-9c420de7d51f/500x500.jpg,"palette,hårfärg me2 slingblond x-tra permanenta slingor 1-p palette"
blonde-schwarzkopf-harfarg-blonde-m1-super-slingor-1-p-schwarzkopf,Blonde Schwarzkopf Hårfärg Blonde M1 Super Slingor 1-p Schwarzkopf,Blonde Schwarzkopf,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/dd6c618d-0ea8-4972-9322-7b04ec797d31/500x500.jpg,"blonde schwarzkopf,hårfärg blonde m1 super slingor 1-p schwarzkopf"
natural---easy-schwartzkopf-harfarg-natural---easy-nordisk-askblond-533-1-p-schwartzkopf,Natural & Easy Schwartzkopf Hårfärg Natural & Easy Nordisk Askblond 533 1-p Schwartzkopf,Natural & Easy Schwartzkopf,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/e92a920d-b15e-424b-aa50-024e8ae8b71c/500x500.jpg,"natural & easy schwartzkopf,hårfärg natural & easy nordisk askblond 533 1-p schwartzkopf"
natural---easy-schwartzkopf-harfarg-natural---easy-satin-morkblond-550-1-p-schwartzkopf,Natural & Easy Schwartzkopf Hårfärg Natural & Easy Satin Mörkblond 550 1-p Schwartzkopf,Natural & Easy Schwartzkopf,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/c4a8a387-f65b-4299-8650-33605ff2c0de/500x500.jpg,"natural & easy schwartzkopf,hårfärg natural & easy satin mörkblond 550 1-p schwartzkopf"
harfarg-l9-0-platinablond-permanent-blondering-1-p-palette,Hårfärg L9-0 Platinablond Permanent Blondering 1-p Palette,Palette,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/adf9373e-83e0-4d1e-9112-11cabd60afe7/500x500.jpg,"palette,hårfärg l9-0 platinablond permanent blondering 1-p palette"
blonde-schwarzkopf-harfarg-blonde-l101-silver-blonde-1-p-schwarzkopf,Blonde Schwarzkopf Hårfärg Blonde L101 Silver Blonde 1-p Schwarzkopf,Blonde Schwarzkopf,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/5adb608c-88db-48fc-8b8e-78e12675188b/500x500.jpg,"blonde schwarzkopf,hårfärg blonde l101 silver blonde 1-p schwarzkopf"
natural---easy-schwartzkopf-harfarg-natural---easy-champagne-ljusblond-530-1-p-schwartzkopf,Natural & Easy Schwartzkopf Hårfärg Natural & Easy Champagne Ljusblond 530 1-p Schwartzkopf,Natural & Easy Schwartzkopf,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/d1e7418d-0522-4708-8a3a-df4a8aa6c3a4/500x500.jpg,"natural & easy schwartzkopf,hårfärg natural & easy champagne ljusblond 530 1-p schwartzkopf"
harfarg-silver-ash-blond-s9-1-p-color-sensation-garnier,Hårfärg Silver ash blond S9 1-p Color Sensation Garnier,Color Sensation Garnier,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/15bc5fa9-c2ee-4d8f-8bbe-a01ff26675b9/500x500.jpg,"color sensation garnier,hårfärg silver ash blond s9 1-p color sensation garnier"
harfarg-ultra-platinum-1-p-préférence,Hårfärg Ultra Platinum 1-p Préférence,Préférence,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/f1068a0c-6cb9-425f-bc53-f2bd421919b5/500x500.jpg,"préférence,hårfärg ultra platinum 1-p préférence"
harfarg-11-11-oslo-blond-ultralight-1-p-préférence,Hårfärg 11.11 Oslo Blond UltraLight 1-p Préférence,Préférence,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/a231e1fe-8a5d-4494-8d5a-a31203b23397/500x500.jpg,"préférence,hårfärg 11.11 oslo blond ultralight 1-p préférence"
blonde-schwarzkopf-blondspray-s1-blonde-1-p-schwarzkopf,Blonde Schwarzkopf Blondspray S1 Blonde 1-p Schwarzkopf,Blonde Schwarzkopf,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/c85c1579-feaf-42ff-8a32-52238543b7ca/500x500.jpg,"blonde schwarzkopf,blondspray s1 blonde 1-p schwarzkopf"
natural---easy-schwartzkopf-harfarg-natural---easy-silver-ljusblond-522-1-p-schwartzkopf,Natural & Easy Schwartzkopf Hårfärg Natural & Easy Silver Ljusblond 522 1-p Schwartzkopf,Natural & Easy Schwartzkopf,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/fe7161b9-dbb8-4434-9d5d-12474b499fe2/500x500.jpg,"natural & easy schwartzkopf,hårfärg natural & easy silver ljusblond 522 1-p schwartzkopf"
harfarg-l----ultimate-platinum-blond-1-p-nutrisse,Hårfärg L+++ Ultimate platinum blond 1-p Nutrisse,Nutrisse,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/534ae75f-572a-42f9-86aa-fac63cbde73e/500x500.jpg,"nutrisse,hårfärg l+++ ultimate platinum blond 1-p nutrisse"
harfarg-ultra-light-bleach-d4-1-p-nutrisse,Hårfärg Ultra Light Bleach D4 1-p Nutrisse,Nutrisse,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/c7116105-7c3f-40ad-9b82-9dfa2c90f0e2/500x500.jpg,"nutrisse,hårfärg ultra light bleach d4 1-p nutrisse"
natural---easy-schwartzkopf-harfarg-natural---easy-opal-askblond-542-1-p-schwartzkopf,Natural & Easy Schwartzkopf Hårfärg Natural & Easy Opal Askblond 542 1-p Schwartzkopf,Natural & Easy Schwartzkopf,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/7eff0148-8ecd-46fc-a8ce-de25480aa78c/500x500.jpg,"natural & easy schwartzkopf,hårfärg natural & easy opal askblond 542 1-p schwartzkopf"
harfarg-l7-0-intensivblond-permanent-blondering-1-p-palette,Hårfärg L7-0 Intensivblond Permanent Blondering 1-p Palette,Palette,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/da49581a-0249-4f5d-8689-a1e3479cb836/500x500.jpg,"palette,hårfärg l7-0 intensivblond permanent blondering 1-p palette"
harfarg-intensive-blond-1-p-joanna,Hårfärg Intensive blond 1-p Joanna,Joanna,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/0136df96-935e-462c-aff2-49b25489820b/500x500.jpg,"joanna,hårfärg intensive blond 1-p joanna"
blonde-schwarzkopf-harfarg-blonde-10-21-icy-vanilla-1-p-schwarzkopf,Blonde Schwarzkopf Hårfärg Blonde 10.21 Icy Vanilla 1-p Schwarzkopf,Blonde Schwarzkopf,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/e9e63c31-31cd-4edd-845e-20a9f89e7884/500x500.jpg,"blonde schwarzkopf,hårfärg blonde 10.21 icy vanilla 1-p schwarzkopf"
blonde-schwarzkopf-harfarg-blonde-l1-intensiv-blond-1-p-schwarzkopf,Blonde Schwarzkopf Hårfärg Blonde L1 Intensiv Blond 1-p Schwarzkopf,Blonde Schwarzkopf,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/565d9dc9-2fb4-48d9-bd93-25652a736d79/500x500.jpg,"blonde schwarzkopf,hårfärg blonde l1 intensiv blond 1-p schwarzkopf"
blonde-schwarzkopf-harfarg-blonde-m3--easy-highlights-1-p-schwarzkopf,Blonde Schwarzkopf Hårfärg Blonde M3+ Easy Highlights 1-p Schwarzkopf,Blonde Schwarzkopf,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/345503e3-4904-4203-913c-7ff5aa8847c1/500x500.jpg,"blonde schwarzkopf,hårfärg blonde m3+ easy highlights 1-p schwarzkopf"
blonde-schwarzkopf-harfarg-blonde-l--extra-blondering-1-p-schwarzkopf,Blonde Schwarzkopf Hårfärg Blonde L+ Extra Blondering 1-p Schwarzkopf,Blonde Schwarzkopf,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/cf8db682-f467-4422-9250-e9b6ee72dcda/500x500.jpg,"blonde schwarzkopf,hårfärg blonde l+ extra blondering 1-p schwarzkopf"
blonde-schwarzkopf-harfarg-10-25-strawberry-blonde-1-p-schwarzkopf-blond,Blonde Schwarzkopf Hårfärg 10.25 Strawberry Blonde 1-p Schwarzkopf Blond,Blonde Schwarzkopf,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/a0c017e6-de20-42f2-8392-aa407c12ce15/500x500.jpg,"blonde schwarzkopf,hårfärg 10.25 strawberry blonde 1-p schwarzkopf blond"
11-21-blond-ullight-harfarg-1-p-préférence,11.21 Blond UlLight Hårfärg 1-p Préférence,Préférence,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/62746f84-ed0c-468f-889f-92ac88e02ed5/500x500.jpg,"préférence,11.21 blond ullight hårfärg 1-p préférence"
harfarg-b----max-bleach-8-lift-1-p-garnier-olia,Hårfärg B+++ Max Bleach 8 Lift 1-p Garnier Olia,Garnier Olia,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/99b6777e-3433-45d1-8f71-1a9a346b2b0a/500x500.jpg,"garnier olia,hårfärg b+++ max bleach 8 lift 1-p garnier olia"
harfarg-00h-highlight-kit-1-p-schwarzkopf-live,Hårfärg 00H Highlight Kit 1-p Schwarzkopf Live,Schwarzkopf Live,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/0da035aa-e5ac-4dc9-beaf-8a589a46eaff/500x500.jpg,"schwarzkopf live,hårfärg 00h highlight kit 1-p schwarzkopf live"
schwarzkopf-live-harfarg-ultra-brights-steel-silver-098-1-p-live,Schwarzkopf Live Hårfärg Ultra Brights Steel Silver 098 1-p Live,Schwarzkopf Live,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/232b1373-4a7c-43d7-8857-6c4aaefc10e8/500x500.jpg,"schwarzkopf live,hårfärg ultra brights steel silver 098 1-p live"
harfarg-préférence-blonding-pearly-boost-02-1-p-préférence,Hårfärg Préférence Blonding Pearly Boost 02 1-p Préférence,Préférence,Blekning & Blondering,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/bc258180-96d9-4abb-83e8-9ee51a153153/500x500.jpg,"préférence,hårfärg préférence blonding pearly boost 02 1-p préférence"
natural---easy-schwartzkopf-harfarg-natural---easy-sammet-morkbrun-580-1-p-schwartzkopf,Natural & Easy Schwartzkopf Hårfärg Natural & Easy Sammet Mörkbrun 580 1-p Schwartzkopf,Natural & Easy Schwartzkopf,Hårfärg,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/11cf7a37-0fa7-420f-a30f-de63739e36f9/500x500.jpg,"natural & easy schwartzkopf,hårfärg natural & easy sammet mörkbrun 580 1-p schwartzkopf"
harfarg-3-morkbrun-1-p-excellence,Hårfärg 3 Mörkbrun 1-p Excellence,Excellence,Hårfärg,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/61fd08a1-0ccc-49ae-9184-a84925027af1/500x500.jpg,"excellence,hårfärg 3 mörkbrun 1-p excellence"
natural---easy-schwartzkopf-harfarg-natural---easy-mocka-chokladbrun-584-1-p-schwartzkopf,Natural & Easy Schwartzkopf Hårfärg Natural & Easy Mocka Chokladbrun 584 1-p Schwartzkopf,Natural & Easy Schwartzkopf,Hårfärg,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/6a5fe269-efd3-4ccf-8687-bc4e0659bd7c/500x500.jpg,"natural & easy schwartzkopf,hårfärg natural & easy mocka chokladbrun 584 1-p schwartzkopf"
harfarg-5-ljusbrun-1-p-excellence,Hårfärg 5 Ljusbrun 1-p Excellence,Excellence,Hårfärg,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/831988ad-6de2-46f5-a596-f70c4dc3d72a/500x500.jpg,"excellence,hårfärg 5 ljusbrun 1-p excellence"
natural---easy-schwartzkopf-harfarg-natural---easy-kashmir-ljusbrun-560-1-p-schwartzkopf,Natural & Easy Schwartzkopf Hårfärg Natural & Easy Kashmir Ljusbrun 560 1-p Schwartzkopf,Natural & Easy Schwartzkopf,Hårfärg,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/c718236f-48fe-45d2-ab4c-03496e8b7ea8/500x500.jpg,"natural & easy schwartzkopf,hårfärg natural & easy kashmir ljusbrun 560 1-p schwartzkopf"
natural---easy-schwartzkopf-harfarg-natural---easy-ebenholts-svart-590-1-p-schwartzkopf,Natural & Easy Schwartzkopf Hårfärg Natural & Easy Ebenholts Svart 590 1-p Schwartzkopf,Natural & Easy Schwartzkopf,Hårfärg,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/374ed26f-5ae1-4cb7-833b-c12abd2e0d23/500x500.jpg,"natural & easy schwartzkopf,hårfärg natural & easy ebenholts svart 590 1-p schwartzkopf"
harfarg-4-brun-1-p-excellence,Hårfärg 4 Brun 1-p Excellence,Excellence,Hårfärg,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/f33727ef-6552-4168-832a-918445fb8e72/500x500.jpg,"excellence,hårfärg 4 brun 1-p excellence"
natural---easy-schwartzkopf-harfarg-natural---easy-frostig-morkbrun-583-1-p-schwartzkopf,Natural & Easy Schwartzkopf Hårfärg Natural & Easy Frostig Mörkbrun 583 1-p Schwartzkopf,Natural & Easy Schwartzkopf,Hårfärg,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/3d7887bd-02c3-419d-b0f7-782dc16cb8ff/500x500.jpg,"natural & easy schwartzkopf,hårfärg natural & easy frostig mörkbrun 583 1-p schwartzkopf"
harfarg-6-morkblond-1-p-excellence,Hårfärg 6 Mörkblond 1-p Excellence,Excellence,Hårfärg,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/8fde0c5a-5e88-4306-b579-d44bacff5c6c/500x500.jpg,"excellence,hårfärg 6 mörkblond 1-p excellence"
